GrLivArea,SalePrice,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,HeatingQC,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,MiscVal,MoSold,YrSold,TotalSF,TotalPorchSF,TotalBR,MSZoning_C (all),MSZoning_FV,MSZoning_I (all),MSZoning_RH,MSZoning_RL,MSZoning_RM,LotShape_IR2,LotShape_IR3,LotShape_Reg,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,PavedDrive_P,PavedDrive_Y,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_PreCast,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Electrical_FuseF,Electrical_FuseP,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed
988.0,129250,20,65.0,7150.0,5,6,1966.0,1966.0,52.0,3,3,3,3,1,4,3,3,1,3,5,0,0,1974.0,1.0,360.0,3,3,0,11,2007,1976.0,0.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
988.0,129250,20,65.0,7150.0,5,6,1966.0,1966.0,52.0,3,3,3,3,1,4,3,3,1,3,5,0,0,1974.0,1.0,360.0,3,3,0,11,2007,1976.0,0.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2172.0,291000,60,59.41,11000.0,9,5,2000.0,2000.0,295.0,4,3,5,3,2,1,5,4,1,5,8,1,3,2000.0,3.0,687.0,3,3,0,6,2008,3691.0,315.0,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1080.0,134000,20,71.0,9187.0,6,5,1983.0,1983.0,0.0,3,4,3,3,1,5,3,3,1,3,5,0,0,1983.0,2.0,484.0,3,3,0,6,2007,2164.0,278.0,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1080.0,134000,20,71.0,9187.0,6,5,1983.0,1983.0,0.0,3,4,3,3,1,5,3,3,1,3,5,0,0,1983.0,2.0,484.0,3,3,0,6,2007,2164.0,278.0,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1312.0,186000,20,76.0,11355.0,7,7,1958.0,2001.0,125.0,3,3,3,3,1,4,5,3,1,3,6,1,4,1958.0,2.0,495.0,3,3,6500,4,2008,2624.0,448.0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
925.0,133500,20,66.63,8638.0,5,6,1963.0,1963.0,0.0,3,3,3,3,1,5,4,2,1,3,5,0,0,1990.0,2.0,484.0,3,3,0,10,2006,1850.0,277.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
925.0,133500,20,66.63,8638.0,5,6,1963.0,1963.0,0.0,3,3,3,3,1,5,4,2,1,3,5,0,0,1990.0,2.0,484.0,3,3,0,10,2006,1850.0,277.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1534.0,148000,70,60.0,10800.0,5,9,1895.0,1999.0,0.0,3,4,4,3,3,1,5,3,1,4,6,0,0,0.0,0.0,0.0,0,0,0,7,2007,2270.0,112.0,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
2376.0,325300,60,101.0,14215.0,8,5,2005.0,2006.0,380.0,4,3,5,3,3,1,5,4,1,4,9,1,4,2005.0,3.0,853.0,3,3,0,11,2006,3534.0,394.0,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1959.0,215000,60,59.0,11796.0,7,5,2004.0,2005.0,0.0,4,3,4,3,3,1,5,4,1,4,8,1,4,2004.0,2.0,434.0,3,3,0,7,2007,2806.0,148.0,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1716.0,131000,50,60.0,11409.0,5,4,1949.0,2008.0,0.0,3,3,3,3,1,2,4,3,1,3,8,1,4,1949.0,1.0,281.0,3,3,0,1,2009,2484.0,160.0,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
936.0,109500,30,56.0,4485.0,5,7,1920.0,1950.0,0.0,3,3,3,3,1,4,3,2,1,3,5,1,4,0.0,0.0,0.0,0,0,0,5,2010,1872.0,186.0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1230.0,110000,50,60.0,10440.0,5,6,1910.0,1981.0,0.0,3,3,3,3,1,1,4,2,1,3,5,0,0,1966.0,2.0,440.0,3,3,0,5,2009,1670.0,202.0,1.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2592.0,150000,90,60.0,10890.0,5,6,1923.0,1950.0,0.0,3,3,3,3,2,3,2,6,2,3,12,0,0,0.0,0.0,0.0,0,0,1512,1,2007,3888.0,982.0,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1565.0,193800,120,32.0,3784.0,8,5,2006.0,2007.0,36.0,4,3,4,3,1,6,5,2,1,4,5,0,0,2006.0,2.0,476.0,3,3,0,2,2007,3076.0,120.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1868.0,178000,80,78.0,12090.0,6,7,1984.0,2003.0,74.0,3,3,4,3,1,1,5,3,1,3,7,1,3,1984.0,2.0,477.0,3,3,0,1,2007,2453.0,527.0,3.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1422.0,179600,20,63.0,8500.0,7,5,2004.0,2004.0,106.0,4,3,4,3,3,1,5,3,1,4,7,0,0,2004.0,2.0,626.0,3,3,0,11,2007,2844.0,252.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1200.0,179000,90,60.0,10800.0,5,5,1987.0,1988.0,0.0,3,3,4,4,4,6,3,3,1,3,5,0,0,0.0,0.0,0.0,0,0,0,3,2009,2400.0,120.0,6.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1641.0,140000,50,70.0,10759.0,5,4,1972.0,1972.0,0.0,3,4,4,3,1,2,3,4,1,3,5,1,4,1972.0,2.0,490.0,3,3,0,7,2008,2642.0,92.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1973.0,395000,20,110.0,14226.0,8,5,2006.0,2006.0,375.0,4,3,4,3,3,1,4,3,1,4,9,1,4,2006.0,3.0,895.0,3,3,0,7,2007,3908.0,360.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1248.0,151500,20,80.0,10800.0,5,7,1960.0,1960.0,88.0,3,3,3,3,1,5,5,3,1,3,6,0,0,1960.0,1.0,286.0,3,3,0,5,2006,2496.0,0.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2418.0,341000,60,96.0,10542.0,7,5,1993.0,1994.0,651.0,4,3,4,3,4,6,5,3,1,4,9,1,3,1993.0,3.0,983.0,3,3,0,8,2008,3729.0,620.0,3.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1755.0,235000,60,66.63,11949.0,7,8,1991.0,2008.0,196.0,4,4,4,3,1,6,5,3,1,4,7,1,3,1991.0,2.0,524.0,3,3,0,7,2009,2730.0,562.0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
672.0,72000,30,61.0,8534.0,4,4,1925.0,1950.0,0.0,3,3,2,3,1,1,3,2,1,3,4,0,0,0.0,0.0,0.0,0,0,0,6,2006,1104.0,112.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1626.0,154000,50,70.0,10512.0,6,6,1954.0,1954.0,0.0,3,3,3,3,1,4,5,3,1,4,6,0,0,1954.0,1.0,332.0,3,3,0,5,2007,2614.0,366.0,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1726.0,222000,120,66.63,3830.0,6,5,2008.0,2008.0,280.0,4,3,4,3,1,1,5,2,1,4,6,1,4,2008.0,2.0,561.0,3,3,0,1,2009,3452.0,254.0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2748.0,390000,60,108.0,13418.0,9,5,2006.0,2006.0,270.0,4,3,5,3,4,6,5,4,1,5,9,1,4,2006.0,3.0,850.0,3,3,0,10,2008,4598.0,394.0,3.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
894.0,128200,20,75.0,10650.0,5,6,1976.0,1976.0,0.0,3,3,3,4,3,2,3,3,1,3,5,0,0,1976.0,1.0,308.0,3,3,0,2,2010,1788.0,365.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2470.0,615000,20,106.0,12720.0,10,5,2003.0,2003.0,680.0,5,3,5,3,4,6,5,1,1,5,7,2,4,2003.0,3.0,789.0,3,3,0,2,2008,5005.0,435.0,3.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1174.0,158000,20,66.63,12250.0,5,6,1978.0,1978.0,180.0,3,3,4,3,2,5,5,3,1,3,5,0,0,1978.0,2.0,528.0,3,3,0,5,2008,2038.0,491.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1324.0,254000,120,48.0,6240.0,8,5,2006.0,2006.0,176.0,4,3,4,3,1,6,5,2,1,4,6,1,4,2006.0,2.0,550.0,3,3,0,12,2009,2648.0,230.0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2447.0,169000,50,50.0,9638.0,6,7,1919.0,1990.0,0.0,3,3,3,3,1,1,5,4,1,4,10,1,4,1969.0,1.0,336.0,3,3,0,3,2010,3251.0,430.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2199.0,284500,75,84.0,9660.0,8,5,1997.0,1997.0,1290.0,4,3,4,3,1,1,5,3,1,4,9,1,3,1997.0,2.0,516.0,3,3,0,9,2008,3372.0,131.0,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1374.0,184500,80,67.0,13300.0,7,5,2004.0,2004.0,0.0,4,3,4,3,1,6,5,3,1,4,7,1,4,2004.0,2.0,400.0,3,3,0,6,2010,1758.0,100.0,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1335.0,210400,20,75.0,9000.0,7,5,2006.0,2007.0,0.0,4,3,4,3,1,1,5,3,1,4,6,0,0,2007.0,2.0,575.0,3,3,0,6,2007,2670.0,210.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1588.0,214000,20,78.0,10264.0,7,5,1999.0,1999.0,183.0,4,3,4,3,3,5,5,3,1,4,6,0,0,1999.0,2.0,472.0,3,3,0,8,2006,3176.0,187.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1652.0,392500,120,64.0,5587.0,8,5,2008.0,2008.0,186.0,5,3,5,3,4,6,5,2,1,4,5,1,4,2008.0,2.0,482.0,3,3,0,11,2008,3252.0,368.0,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2021.0,274725,60,168.0,23257.0,7,5,2006.0,2006.0,0.0,4,3,5,4,1,1,5,3,1,4,9,1,4,2006.0,2.0,422.0,3,3,0,9,2006,2889.0,100.0,2.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1412.0,156932,60,73.0,8499.0,6,5,2006.0,2007.0,0.0,3,3,4,3,1,1,5,3,1,4,6,1,4,2007.0,2.0,432.0,3,3,0,3,2007,2028.0,36.0,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1464.0,282922,20,49.0,15256.0,8,5,2007.0,2007.0,84.0,4,3,4,3,4,6,5,3,1,4,6,0,0,2007.0,3.0,754.0,3,3,0,8,2007,2949.0,328.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1690.0,144000,75,65.0,8850.0,7,6,1916.0,1950.0,0.0,3,3,3,3,1,1,5,3,1,3,7,1,4,1916.0,1.0,225.0,3,3,0,7,2006,2505.0,330.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1092.0,88000,160,21.0,1680.0,6,5,1971.0,1971.0,381.0,3,3,3,3,1,1,3,3,1,3,6,0,0,1971.0,1.0,264.0,3,3,0,3,2010,1617.0,0.0,1.5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1012.0,67500,30,70.0,9800.0,5,5,1920.0,1950.0,0.0,3,2,3,3,1,1,3,2,1,3,5,0,0,1920.0,1.0,429.0,3,3,0,4,2010,1828.0,201.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1210.0,148000,80,140.0,11080.0,6,6,1975.0,1975.0,257.0,3,3,3,3,3,6,3,3,1,3,6,0,0,1975.0,2.0,528.0,3,3,0,5,2006,2338.0,0.0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1256.0,159000,20,80.0,8000.0,5,6,1959.0,1959.0,0.0,3,3,3,3,1,4,4,3,1,4,6,0,0,1959.0,1.0,311.0,3,3,0,5,2008,2512.0,240.0,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
